"dbMEM.1" "dbMEM.2" "dbMEM.3" "dbMEM.4" "dbMEM.5" "dbMEM.6" "dbMEM.7" "dbMEM.8" "dbMEM.9" "dbMEM.10" "dbMEM.11" "dbMEM.12" "dbMEM.13" "dbMEM.14" "dbMEM.15" "dbMEM.16" "dbMEM.17" "dbMEM.18" "dbMEM.19" "dbMEM.20" "dbMEM.21" "dbMEM.22" "dbMEM.23" "dbMEM.24" "dbMEM.25" "dbMEM.26" "dbMEM.27" "dbMEM.28" "dbMEM.29" "dbMEM.30" "dbMEM.31"
"7962" -2.22992141249653 -1.07774123034434 2.74418368010117 -1.49489806417769 1.30477260011629 -1.4431993608881 2.93005268306612 -0.0889575151825352 -0.249137377446617 2.13158607599826 0.784115322460899 -1.82359394452506 0.309418677310691 -3.18039730400912 -0.387068604940722 3.30379854928976 -0.472061121125615 0.0345591894496706 -0.101187168965914 0.00715263613721634 0.0126363788019904 -1.98833339936839 3.90546005915172 0.159113690597923 0.0655257596299657 -0.177526732663526 0.0103607205649869 0.0649381848930487 0.466081307002207 -0.0293464996214115 -0.0190269248042782
"8650" -0.521516656798962 -0.0538960498300586 0.85492159783399 -0.38630247197034 -0.753217497043847 -1.94791870263866 -1.97253815067032 0.0067860310390018 -0.293804705632785 0.595117747176709 0.467472934021649 -1.02321247340439 -0.907133888391817 0.451158137277395 -0.140390459596922 -0.031121333892983 0.0206785001483266 0.589614635062798 0.284657453946578 1.68025020435452 -0.00783199266196322 0.00128268745457567 -0.00830045890308771 -0.902739888310571 2.7640123687091 0.00853405092341538 0.000472377240849652 -0.00610461489072788 -9.22885375459549e-06 0.0161107199024806 0.000252344363074039
"8231" -1.05422750359536 0.999498601379292 -0.390331299481685 -1.39111799917623 -1.06057419012354 0.90126920152283 0.679782645045635 0.192363258990246 -0.180213522999243 -1.27410136018471 2.03267320445607 -0.799694661436367 -0.559496254692661 0.213294739319784 -0.0196083534328697 0.0123847983757199 -0.0824452022413131 -2.6642431272625 0.331147192274949 0.519054778923286 -0.0377311074611945 0.0603410850291069 0.109588777769443 -1.5382593280585 -0.53805318888288 -0.0224214936223226 -0.0604471746342601 0.00324676583467245 0.0705401027503038 1.34319754911951 -0.0562710403234092
"8232" -1.05422750359536 0.999498601379292 -0.390331299481685 -1.39111799917623 -1.06057419012354 0.90126920152283 0.679782645045638 0.192363258990245 -0.180213522999242 -1.2741013601847 2.03267320445607 -0.799694661436374 -0.559496254692655 0.213294739319782 -0.0196083534328613 0.0123847983757234 -0.0824452022413138 -2.6642431272625 0.33114719227495 0.519054778923286 -0.0377311074611988 0.0603410850290931 0.109588777769451 -1.53825932805851 -0.538053188882877 -0.0224214936223173 -0.0604471746342454 0.003246765834674 0.0705401027503117 1.3431975491195 -0.0562710403233935
"8240" -1.31878325656659 1.18124560548566 -0.844729185977321 -0.0316152951370279 2.36272602706745 -0.210383904633333 -0.588394963951649 -0.238566989988874 0.508520869393035 0.315000177152874 -0.385860732920609 0.303673660546011 -0.0181204273772882 -0.0676315462892132 -3.43333172314536 -0.307493859704759 -0.00323365348521757 -0.749935607473459 0.0831943724837694 0.111776767583792 0.0511973090879732 -0.0958377854977426 -0.1297824402722 0.849437789756456 0.271597883943935 -0.0872718498024286 -7.72061591320489 1.09156762104845 0.0974906804845782 0.0109519343210794 -0.7872808777154
"7748" 0.251966568378737 0.219671944479187 -1.01611365927248 0.885628813397793 -0.583356388773931 -0.732862751910338 0.704845064495404 0.574989586053894 0.283822235235858 0.741462035515571 0.568824512142123 0.224196548914071 0.651612222317506 0.943141268368937 -0.0237205622251922 0.385975390914216 0.224483856611533 0.0165553966912572 0.0112469903663959 -0.0115356545776952 -0.74648723583102 0.085939787863194 0.0230280404875589 -0.00784277757286576 -0.00388996145488614 0.220917765949559 0.0155880084751689 0.478607779491536 0.0150599275515483 0.00919629244682697 -0.0910982155595345
"7811" -0.986720099433105 0.883616054729654 -0.22763591519725 -1.4486042694021 -1.5768186242375 0.707581891097442 0.550162867935628 -0.604857874753808 0.505322056672526 0.359083249269535 -0.788839809289728 0.474904937415202 0.349169465067197 -0.159650039750964 -0.472618326111888 -0.0739678299093261 0.0876753299461996 2.40457148841568 -0.198800012759702 -0.0723359155898983 0.0162567523356452 -0.0303653931268196 -0.0549375710354296 0.867249465735897 0.134443436886152 0.0189902387453853 0.0688413737259174 -0.0255616058639825 0.148574771533825 2.69876178149582 -0.0876843091456049
"8218" -1.2848559782403 1.19222268510671 -0.828249001575986 -0.26660051987978 2.29005971056185 -0.00702031008109024 -0.658205146250829 0.962215598035275 -0.498923248620494 0.537699791129428 -0.799557729453546 0.348654386389518 0.157810568264444 -0.090963668051638 -4.16184633175754 -0.471721210622277 0.0875026712456465 -0.74404907635499 0.0470844836326687 0.0881649990873865 -0.0558292889609303 0.0231381234238688 0.0195551481098347 0.237612615040878 0.0709498818356714 0.0477916818917259 2.14606456518477 -0.266717955828043 -0.0271452381136266 -0.0866680517087669 0.149835212910148
"8526" 0.175393456952027 0.111909186505326 -0.783196351153402 1.01044222384909 -0.644667215704581 -0.0160015817749871 -0.0708825018512182 1.1333363566279 1.14431300418484 -0.482072932694549 -0.661222132276496 -1.08516782094711 -0.425480313381851 -1.78757977951957 0.132858640825559 -1.53084517766832 -1.49880258272351 0.0319031328808042 0.0159799547476267 0.000351981973391028 0.30223763621646 -0.0296345155829992 0.0399726524885063 0.0127879264743137 0.00573295649593821 -0.95932806042788 -0.0248968331182525 0.342796448329471 0.0445723637037883 0.023648323055052 -0.315591225488304
"8479" -1.92902015587891 -1.77642947855513 -1.68624499640178 0.863515363979677 -0.599482640341798 -0.492678608286054 0.387003574430062 0.198282616914259 -0.321956483901119 0.647017737476311 0.722516317504774 2.39128949023986 -2.39484767571668 -0.94751432196139 0.0838301452961512 -0.0347246508133049 -0.138891517419841 0.0221332183368705 0.0148880541073032 -0.00794615851157725 -0.866391906920176 -1.80775138445937 -0.924184798723662 -0.106387651315121 -0.0361410049492721 -0.149203410465067 -0.0154534924856037 0.143438998973509 0.0474340452431949 0.0207384992754414 0.722979351876788
"8003" 0.735303473917299 1.29669311227876 0.320940880689267 -0.111419536285666 0.484966303284998 -0.0714084633058476 -0.0122144460886661 -0.340185369453951 0.276996536491943 -0.0149162315099829 0.104085506336516 0.187347122529585 -0.247207014404299 -0.0331972482718354 0.138471164181604 0.0926653451332556 -0.0647187680811924 0.0279748344022048 0.00642591850886469 -0.00571200038900285 0.0493711361399531 -0.0542093575421489 -0.0536379457079231 -0.0156309929856016 -0.00620292614851571 -0.072285125905319 0.05381799497871 0.107826798498052 0.00477737325126349 -0.000468031320797853 -0.136240960660096
"8442" 1.42782931005633 -1.11753891923672 1.02487192162353 0.342312760663329 -0.542835358229568 -1.07412708608754 -0.837891609815439 -0.787375961203538 0.594337988588367 2.44890543957859 -3.79901792426044 1.37526052490042 0.914666696483426 -0.310433203235038 1.27670828223442 0.186652672825281 -0.130209815985091 -3.35377379061425 0.770220217337231 1.76429131694637 -0.0274764574734781 0.0261203698219529 0.0483463459845118 -0.594254418555935 -0.438726029775536 -0.0124192238697888 -0.0392771720494187 0.0121365042461337 -0.0419381892290064 -0.751400356160016 0.016538541545899
"7923" 1.50226103487521 -1.28363979908028 1.05065389139089 0.842814606509305 0.454236839332934 -1.30694388523105 -1.00476737922591 0.248786999715931 -0.300257758883497 -0.0191284180324771 0.651899285872785 -0.666936180417299 -0.572576233813293 0.288519427798919 -0.0314996449778479 -0.0181685135138349 -0.0166156198729342 -0.461250855183106 -0.671180632661931 -2.54303055106084 0.0136994059703705 -0.00466388814288443 -0.0116410269563551 -0.0861059309490812 0.677809057255626 0.00367556479172462 0.0077854403394583 -0.00282254613439223 0.0246059920321521 0.453155284298905 -0.0176770000620177
"7865" 0.951358129998174 0.0626642823184072 0.203862694438002 -1.60121794367449 -0.331467956471349 0.796622203245396 -0.187061058299408 2.78718055353368 -2.179429014805 0.404877200961838 -0.724220053838757 0.0701125750182003 0.271135928490238 -0.0294922324757564 -0.892275669384299 -0.197281211660235 0.0979686401336874 0.0108591938867566 -0.0350901414586665 -0.0230787846909655 -0.0926404025344718 0.0873135758578939 0.109302643924589 -0.442092620460076 -0.14520491881928 0.0915102419951234 6.08905339996295 -0.800763337349668 -0.0649456140898776 -0.0531833408017703 0.508768302845788
"8583" -0.141281056032713 -0.288176187920588 0.481143307871227 0.674842093593237 0.17981368765798 0.948253610039241 0.239964794062799 -0.802924653323022 -0.95000633110795 1.79219496975358 1.05822662959611 -0.846383252183936 0.710796569784499 -2.01161254270202 -0.150835463306372 1.12262660519881 -0.126464718152453 -0.00816681007982566 -0.186791294031653 0.0276946986730934 -0.0042995210571351 -0.33244602950478 0.660172533040921 0.0221748826524655 0.00926643890824135 -0.0218223653936802 0.00297461455465283 -0.007865358999737 0.655997073581476 -0.0398050096604746 -0.0304242567959938
"8042" 0.737870279003102 1.2922773103958 0.326750739829229 -0.0897812774433715 0.48298847124356 -0.0685766945420229 0.0173371517760811 -0.339041042475126 0.259027083974758 -0.0262243280236765 0.0968026009114842 0.185474823731929 -0.264043922935846 -0.0225476192487734 0.139723658106033 0.100119570412671 -0.068074417177438 0.0119189707020076 0.0239440886413464 4.53911127288451e-05 0.056708885263088 -0.0588606332192882 -0.0610777562732414 0.00672077402540715 0.00498196622078879 -0.0839452873011687 0.0534548849504001 0.133732982041037 0.00791198797348183 -0.0088978826964073 -0.145466665798609
"7745" -1.28635306930477 1.18942544233912 -0.82444812101523 -0.266169806855981 2.28772831724958 -0.00846459515624819 -0.654773344580101 0.96128246718705 -0.496499926659083 0.536772061070282 -0.800036571197689 0.347576006623679 0.156099526151263 -0.0891142600399658 -4.15621918386989 -0.471584228310309 0.0873207343585465 -0.741869716770919 0.0471538416931498 0.0873858528466967 -0.0557468973031492 0.0235088414707735 0.0200690590359884 0.235975266427484 0.0698662521713417 0.0478308599621203 2.14304258310998 -0.266893858609337 -0.0238194216963337 -0.0862504455643401 0.150024293003984
"8022" 0.737431497180903 1.29240726734965 0.321904390847363 -0.10952363733609 0.485821797708116 -0.0686725870887031 -0.00625783552771716 -0.338912442699823 0.275343714459152 -0.0158593921638756 0.102526760996178 0.186231881013313 -0.250084070763307 -0.0304945618747266 0.138979155989125 0.0927431076864055 -0.0647270877039267 0.0262889059174653 0.0106227047303337 -0.00493892256725448 0.0496332674567552 -0.0548282214777072 -0.0547854738158967 -0.0130149990053437 -0.00460043885158912 -0.0727045743988756 0.0534710944450832 0.109234719204026 0.0051874307688996 -0.00162790541224785 -0.137171183580301
"7622" -0.73002092547029 3.59356720117907 1.16875830611785 3.20293520520639 -0.942915000365047 -0.478589187975322 0.454278299473262 -0.492493652621119 -0.649982515313028 -0.47793252986535 -0.269043122763791 0.455762331880902 -0.268094894695091 0.893546347642938 -0.122924628284403 1.67212096002847 -2.42897651225699 0.165588128070945 0.0428559764127829 -0.0260150829807759 0.192698834192285 -0.180494405939348 -0.248322631438992 -0.130663571558964 -0.0525437671481297 1.56858418731536 -0.124658809426812 -1.8931183714292 -0.00228292348281253 0.00101407852393499 -0.0722452076453622
"8527" -2.22958183826532 -1.29565672782458 2.54645326960228 0.0871768219659757 0.546997300586031 2.7473175553183 -1.93275394893303 -1.439361989434 -1.16580031256065 -0.713247958403746 -0.0790702230018442 1.30331552694103 -0.239297278113229 1.9842206740657 -0.221998442351765 3.03658456536386 3.5360314029673 -0.0724522858921588 -0.0271656737834032 -0.00109230413538415 -0.522475790958898 0.288067714797131 -0.07330356581548 0.063654305279029 0.0264317410663068 -3.22376981055765 -0.112572775567046 -0.929560691674806 0.0134454385814759 0.00768174214537113 -0.128320318018332
