"LCBD_repl" "LCBD_rich" "LCBD_D"
"8123" 0.00118039218713687 0.00319881573135128 0.00241016153872441
"8582" 0.00843257635438865 0.00357561329647791 0.00442970389598108
"8384" 0.00070221298831748 0.00226282664722506 0.00198220008067508
"8379" 0.00070221298831748 0.00226282664722506 0.00198220008067508
"8473" 0.00480045029190959 0.00452266870676272 0.00461379048091898
"7780" 0.00060510164196967 0.00675482114209931 0.00525883597465285
"8045" 0.00118039218713687 0.00319881573135128 0.00241016153872441
"8666" 0.00070221298831748 0.00226282664722506 0.00198220008067508
"7982" 0.0184803770855927 0.00299447744558968 0.00610164397686108
"8679" 0.00448720873195881 0.00548078155709622 0.00512619502238898
"7962" 0.00070221298831748 0.00226282664722506 0.00198220008067508
"8650" 0.0169587104680243 0.00357561329647791 0.00586991799620793
"8231" 0.00070221298831748 0.00226282664722506 0.00198220008067508
"8232" 0.00342970435003328 0.00299447744558968 0.00313959559932999
"8240" 0.00070221298831748 0.00226282664722506 0.00198220008067508
"7748" 0.00070221298831748 0.00226282664722506 0.00198220008067507
"7811" 0.017262443980697 0.00357561329647791 0.00577581390768355
"8218" 0.00118039218713687 0.00319881573135128 0.00241016153872441
"8526" 0.00118039218713687 0.00319881573135128 0.00241016153872441
"8479" 0.00386975320581418 0.00357561329647791 0.00376271280439473
"8003" 0.00570752876444519 0.0040714707714939 0.00451542299430913
"8442" 0.00583103012826617 0.00299447744558968 0.00366057557100178
"7923" 0.000866760504665156 0.00709600784896114 0.0056538590899989
"7865" 0.0196393994080947 0.00357561329647791 0.00643196001532126
"8583" 0.00865368055649097 0.0040714707714939 0.0047110986660936
"8042" 0.00118039218713687 0.00319881573135128 0.00241016153872441
"7745" 0.00118039218713687 0.00319881573135128 0.00241016153872441
"8022" 0.00070221298831748 0.00226282664722506 0.00198220008067507
"7622" 0.00070221298831748 0.00226282664722506 0.00198220008067507
"8527" 0.00342970435003328 0.00299447744558968 0.00313959559932999
"8481" 0.00342970435003328 0.00299447744558968 0.00313959559932999
"8216" 0.00361066743378024 0.00357561329647791 0.00369476527290103
"8669" 0.000702212988317481 0.00226282664722506 0.00198220008067507
"8376" 0.000702212988317481 0.00226282664722506 0.00198220008067507
"8665" 0.00583103012826617 0.00299447744558968 0.00366057557100178
"8680" 0.00118039218713687 0.00319881573135128 0.00241016153872441
"7903" 0.000702212988317481 0.00226282664722506 0.00198220008067507
"8694" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8677" 0.000702212988317481 0.00226282664722506 0.00198220008067507
"7905" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8380" 0.00386975320581418 0.00357561329647791 0.00376271280439473
"7866" 0.00843257635438865 0.00357561329647791 0.00442970389598108
"7867" 0.00908061874039254 0.00299447744558968 0.0043438188997376
"8026" 0.00516618652195847 0.00357561329647791 0.00401882106638007
"8063" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8447" 0.0164646946342102 0.00452266870676271 0.00608223034088351
"7961" 0.00342970435003328 0.00299447744558968 0.00313959559932999
"7658" 0.00309201995745906 0.00299447744558968 0.00319793188119969
"8338" 0.00287094096490916 0.0040714707714939 0.00391304394496512
"8670" 0.00070221298831748 0.00226282664722506 0.00198220008067508
"8027" 0.000702212988317481 0.00226282664722506 0.00198220008067508
"7992" 0.017324334749152 0.00319881573135128 0.00655015052752949
"7993" 0.017324334749152 0.00319881573135128 0.00655015052752949
"8377" 0.000702212988317481 0.00226282664722506 0.00198220008067508
"8293" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8294" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"9696" 0.00338050304977682 0.00299447744558968 0.00328808069131909
"7660" 0.000632675881674653 0.00747025471460794 0.00573679326249145
"7963" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"7964" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8446" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8146" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8147" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8430" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"7778" 0.00769458296382091 0.00226282664722505 0.00395921580749012
"8374" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8672" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8040" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"7753" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"7869" 0.017324334749152 0.00319881573135129 0.00655015052752949
"8514" 0.00499782161754327 0.0035756132964779 0.00392533229545646
"8556" 0.00673276338244243 0.0035756132964779 0.00429168945590221
"8521" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8558" 5.48931151657905e-05 0.00602266822345679 0.00483358679895617
"8671" 0.00329367040742519 0.00484942289358856 0.0045826436372124
"7981" 0.00843257635438865 0.0035756132964779 0.00442970389598108
"8241" 0.00309201995745905 0.00299447744558971 0.00319793188119969
"8525" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8428" 0.00342970435003328 0.00299447744558971 0.00313959559932999
"7864" 0.0145738847081381 0.00577254015310592 0.00645390623717538
"7406" 0.0103559233492201 0.00709600784896112 0.00648839362838875
"7959" 0.00507826295375818 0.0040714707714939 0.00427432090539372
"8341" 0.00789446169607983 0.00484942289358855 0.00499367865505965
"7958" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8378" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8559" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"7972" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8375" 0.00200138924619212 0.00548078155709623 0.00472136871864507
"7781" 0.00486497463802706 0.0035756132964779 0.00393289879081435
"7746" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8217" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8649" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8372" 0.00342970435003328 0.00299447744558971 0.00313959559932999
"9873" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"9874" 0.00874437701291051 0.00319881573135129 0.00529208830750525
"8687" 0.00152183760225822 0.00548078155709623 0.00461135653097046
"8455" 0.000702212988317482 0.00226282664722505 0.00198220008067508
"8456" 0.000702212988317482 0.00226282664722505 0.00198220008067508
"8433" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8434" 0.000702212988317482 0.00226282664722505 0.00198220008067508
"7875" 0.00741007667699305 0.00484942289358855 0.00492063014775204
"7876" 0.00688624686011146 0.00548078155709623 0.00519049575864724
"7639" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"7758" 0.00568099236864463 0.00518288271047552 0.00516416381459337
"7762" 0.00590461496179581 0.0040714707714939 0.00443443232923194
"7878" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"7879" 0.00769458296382091 0.00226282664722505 0.00395921580749009
"8085" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8086" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8221" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"7925" 0.0128070514853363 0.00675482114209931 0.00665744085793206
"8683" 0.00525223728166866 0.0035756132964779 0.00396692751655333
"8339" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8704" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8244" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8451" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8390" 0.00782691204736033 0.0040714707714939 0.00453575515568843
"8092" 0.00342970435003328 0.0029944774455897 0.00313959559932999
"8690" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"7911" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8453" 0.0158282840297192 0.00484942289358855 0.00613392876945507
"7953" 0.00321858564368411 0.0035756132964779 0.00363726898822155
"8686" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8689" 0.00342970435003328 0.0029944774455897 0.00313959559932999
"8563" 0.00309201995745906 0.0029944774455897 0.0031979318811997
"8457" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8382" 0.0051694247735631 0.0035756132964779 0.00396058082678509
"8383" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8083" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8543" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8702" 0.00590457083502541 0.0029944774455897 0.00367556023802113
"7924" 0.00326403959335805 0.00484942289358855 0.00455435895512039
"7663" 0.00317160441262703 0.00452266870676271 0.00418701165755054
"8471" 0.0163580640039836 0.00518288271047553 0.00649815105075061
"8695" 0.0025564783909377 0.00577254015310592 0.00494236366545715
"8693" 0.0017882485665125 0.00518288271047553 0.00445908521967092
"8508" 0.00342970435003328 0.0029944774455897 0.00313959559932999
"8507" 0.00342970435003328 0.0029944774455897 0.00313959559932999
"7907" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8540" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8656" 0.00448655050690134 0.0040714707714939 0.00413261036002095
"8099" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8254" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"7776" 0.00524448838442379 0.0035756132964779 0.00402882490410843
"7936" 0.00226490091391423 0.00484942289358855 0.00437379443241224
"7965" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"7858" 0.00072962306067359 0.00709600784896111 0.00561011714579487
"8565" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8700" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8222" 0.0175823726302204 0.0040714707714939 0.00613202432127544
"8684" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8317" 0.00118039218713687 0.00319881573135128 0.00241016153872442
"8056" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8057" 0.00118039218713687 0.00319881573135129 0.00241016153872442
"8564" 0.000702212988317481 0.00226282664722505 0.00198220008067508
"8391" 0.00782691204736033 0.0040714707714939 0.00453575515568842
"8435" 0.00336123500988076 0.00484942289358855 0.0044734154471308
"8436" 0.000947680989339463 0.00624128524008732 0.00504348705916095
"8255" 0.00559308551506507 0.00484942289358855 0.00490073234121959
"8655" 0.00209765010893032 0.00518288271047553 0.00458422316326326
"8224" 0.0150336567352374 0.00518288271047553 0.00616047505917055
"8574" 0.00133708915344884 0.00577254015310592 0.00476427538661406
"8387" 0.00393091964964076 0.0029944774455897 0.00340176623112841
"8691" 0.00355878624611261 0.0035756132964779 0.00369623897306564
"8388" 0.000702212988317482 0.00226282664722505 0.00198220008067508
"8245" 0.00342970435003328 0.0029944774455897 0.00313959559932999
"8431" 0.000702212988317482 0.00226282664722505 0.00198220008067508
"8572" 0.00342970435003328 0.0029944774455897 0.00313959559932999
"8389" 0.00588665610489441 0.00602266822345679 0.00534475019625113
