"LCBD_repl" "LCBD_rich" "LCBD_D"
"CHE-322431" 0.000117625390477223 0.0022069682307574 0.00133661639262957
"CHE-320343" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-82052" 0.000866768142775888 0.00228066087514477 0.00172533490011886
"CHE-303884" 0.00267962744174878 0.00120436254606731 0.00190017981068374
"CHE-365140" 7.198905513317e-05 0.0022069682307574 0.00127921614744542
"CHE-272374" 0.00294577544183867 0.00228066087514477 0.00245735706688095
"CHE-289901" 8.05325831690637e-05 0.0022069682307574 0.00131894889025964
"CHE-322667" 0.000539126094005201 0.00177749911166987 0.00125157840390381
"CHE-272207" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-322918" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-311405" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-299602" 5.68019214260992e-05 0.00260791612092931 0.00147886747111401
"CHE-101157" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-303716" 0.00019508038053832 0.00177749911166987 0.00113331735339653
"CHE-320275" 0.00142118324593454 0.00120436254606731 0.00138084663554151
"CHE-79337" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-270982" 0.00102691913205526 0.00228066087514477 0.00202576321099114
"CHE-289745" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-81950" 0.000866768142775887 0.00228066087514477 0.00172533490011885
"CHE-321642" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-357593" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-63177" 0.000866768142775887 0.00228066087514477 0.00172533490011885
"CHE-321871" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-357114" 0.00143859685296316 0.00146553903753375 0.00156136489632854
"CHE-319953" 0.000243798800460368 0.0022069682307574 0.0013578885621448
"CHE-311063" 0.00201081444737767 0.00133742008088809 0.00163858579946668
"CHE-306372" 0.00019508038053832 0.00177749911166987 0.00113331735339653
"CHE-379510" 0.00287841343103095 0.00133742008088809 0.00190039045669472
"CHE-284193" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-272047" 0.00187055780780369 0.00177749911166987 0.00163295883797485
"CHE-323142" 0.00236514523271008 0.00133742008088809 0.00182511316635158
"CHE-357443" 0.000866768142775887 0.00228066087514477 0.00172533490011885
"CHE-99821" 0.000866768142775887 0.00228066087514477 0.00172533490011885
"CHE-270969" 0.00178041259873714 0.00177749911166987 0.00159729205395981
"CHE-298589" 0.00339764153050802 0.00120436254606731 0.0020893072377653
"CHE-64559" 0.000866768142775887 0.00228066087514477 0.00172533490011885
"CHE-289661" 0.00125097064952905 0.00177749911166987 0.00148136351075648
"CHE-326786" 0.00294577544183867 0.00228066087514477 0.00245735706688095
"CHE-365753" 0.00298684154485916 0.00120436254606731 0.00192938674211796
"CHE-186129" 0.00267962744174878 0.00120436254606731 0.00190017981068374
"CHE-102552" 0.000866768142775887 0.00228066087514477 0.00172533490011885
"CHE-284421" 0.00188220266776271 0.00228066087514477 0.00227264214921295
"CHE-326574" 0.00346380910007739 0.00146553903753375 0.00226102890729349
"CHE-80406" 0.0021615967812513 0.00146553903753375 0.00181096592690483
"CHE-102214" 0.000866768142775887 0.00228066087514477 0.00172533490011885
"CHE-284102" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-326499" 0.00294577544183867 0.00228066087514477 0.00245735706688095
"CHE-61994" 0.00185301845048322 0.00120436254606731 0.00153605488317015
"CHE-319839" 0.000817743417792637 0.00177749911166987 0.00133171959185301
"CHE-270894" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-78772" 0.00242312837181906 0.00120436254606731 0.00178273860986855
"CHE-309687" 0.000493374982746756 0.00260791612092931 0.00135655969110436
"CHE-349046" 0.000644228481497582 0.0022069682307574 0.00147154283913714
"CHE-122178" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-44925" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-289616" 0.00244314953839813 0.00133742008088809 0.0017394722433219
"CHE-349343" 0.000485411662997157 0.00177749911166988 0.00122984780483128
"CHE-380034" 0.00172760546021647 0.00177749911166988 0.00168484930891177
"CHE-326755" 0.00294577544183867 0.00228066087514477 0.00245735706688095
"CHE-287441" 0.000644939301635681 0.00133742008088809 0.00106879178396362
"CHE-94678" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-349041" 0.00235683894672786 0.00120436254606731 0.00165468635406584
"CHE-352128" 0.00166736333768448 0.00177749911166988 0.00161225854419757
"CHE-349347" 0.00142028269239661 0.00177749911166988 0.00155483753721254
"CHE-352198" 0.000768531548754526 0.00292552005922434 0.00145526759589991
"CHE-326452" 0.00346380910007739 0.00146553903753375 0.00226102890729349
"CHE-283715" 0.000394673359882207 0.0022069682307574 0.00140834188794336
"CHE-123449" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-60865" 0.00110695218040709 0.00133742008088809 0.00125839315517614
"CHE-80945" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-286836" 0.00217023296461741 0.00133742008088809 0.00158060612365368
"CHE-186037" 0.00142526730812688 0.00146553903753375 0.00158709749054339
"CHE-94509" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-286250" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-123910" 0.00242312837181906 0.00120436254606731 0.00178273860986855
"CHE-326682" 0.00282642245926215 0.00146553903753375 0.0019993772001524
"CHE-98689" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-93824" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-283654" 0.00189956378979148 0.00133742008088809 0.00148991389422682
"CHE-78266" 0.00124570057605905 0.00177749911166988 0.00150387782814802
"CHE-124142" 0.00242312837181906 0.00120436254606731 0.00178273860986855
