"LCBD_repl" "LCBD_rich" "LCBD_D"
"8521" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8558" 0.000349409059430643 0.0057468391746196 0.00469900748535928
"8671" 0.00366327698780831 0.00472162349386768 0.00455113713006942
"7981" 0.00893759420399572 0.00356247696049247 0.00445584428412111
"8241" 0.00344327836391354 0.00330819207354823 0.00351381400881394
"8525" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8428" 0.00493266016258472 0.00371958309771909 0.00409654792553834
"7864" 0.0140298006239107 0.00486246134665486 0.00562637837548664
"7406" 0.0100149957607351 0.00603275871871314 0.00564297761248436
"7959" 0.00562999209779937 0.00415075710751788 0.00439249671703543
"8341" 0.00835392135949451 0.00453049456911519 0.00481044526741288
"7958" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"8378" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8559" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"7972" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"8375" 0.00248234911691463 0.00524212271176424 0.00464547850418665
"7781" 0.00532376979612698 0.00372818382565386 0.00412560849126025
"7746" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"8217" 0.00063381423356465 0.00246023194819338 0.00215220927703296
"8649" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8372" 0.00355560670128775 0.00326012753160211 0.00338449007798677
"9873" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"9874" 0.00804523533313294 0.00309528806243058 0.0049183293924498
"8687" 0.00192630670479974 0.00526196339536314 0.00454234631306268
"8455" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8456" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8433" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8434" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"7875" 0.00777966021854803 0.00454678354652492 0.00473802806227538
"7876" 0.00723520673369108 0.00504930506974286 0.00491132342827059
"7639" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"7758" 0.00595922589635242 0.00485336739169454 0.00494799923715997
"7762" 0.00631659306771771 0.00410619795849207 0.00448208264360634
"7878" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"7879" 0.00822556619861158 0.00239501547451761 0.00413123556830245
"8085" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"8086" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"8221" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"7925" 0.0100731315687259 0.00620943820340973 0.00573750465908555
"8683" 0.00569870553880086 0.00371090598744705 0.00414250198452652
"8339" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8704" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"8244" 0.0013197025325826 0.00318031928857891 0.00240884926561782
"8451" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8390" 0.00826975486423852 0.00399852234050663 0.004498027365142
"8092" 0.00355560670128775 0.00326012753160211 0.00338449007798677
"8690" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"7911" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8453" 0.0154490044485915 0.00410593234930299 0.00543474245592736
"7953" 0.00363056480377092 0.00377811947448981 0.00388728100952499
"8686" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8689" 0.00355560670128775 0.00326012753160211 0.00338449007798677
"8563" 0.00344327836391354 0.00330819207354823 0.00351381400881394
"8457" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8382" 0.00566912638794608 0.00371948771798467 0.00415089705623775
"8383" 0.000633814233564649 0.00246023194819338 0.00215220927703296
"8083" 0.000633814233564648 0.00246023194819338 0.00215220927703296
"8543" 0.000633814233564648 0.00246023194819338 0.00215220927703296
"8702" 0.00623035243744513 0.00320368709216063 0.00387253833571778
"7924" 0.00379543148842695 0.00473083635428304 0.00456229802101781
"7663" 0.00366804320293765 0.00449405887398563 0.00428180649155226
"8471" 0.0157048951540674 0.00431274168102403 0.00565325449663269
"8695" 0.00298285506220263 0.00544992076708112 0.00478381881681397
"8693" 0.00225721138745918 0.00502493330091194 0.00445449263619974
"8508" 0.00355560670128775 0.00326012753160211 0.00338449007798677
"8507" 0.00355560670128775 0.00326012753160211 0.00338449007798677
"7907" 0.000633814233564648 0.00246023194819338 0.00215220927703296
"8540" 0.000633814233564648 0.00246023194819338 0.00215220927703296
"8656" 0.00501377093709929 0.00416857140452492 0.00427359211532585
"8099" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8254" 0.000633814233564648 0.00246023194819338 0.00215220927703296
"7776" 0.00541494927075982 0.00369433097249692 0.00414679366192962
"7936" 0.0028389948843919 0.00499927622688766 0.00460041339529057
"7965" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"7858" 0.000996541891606216 0.00642716134346002 0.00518237911132179
"8565" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8700" 0.000633814233564648 0.00246023194819338 0.00215220927703296
"8222" 0.0170314320998035 0.00348231087889733 0.00543711701536974
"8684" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8317" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8056" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8057" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8564" 0.000633814233564648 0.00246023194819338 0.00215220927703296
"8391" 0.00826975486423852 0.00399852234050663 0.004498027365142
"8435" 0.00385651830651638 0.00473182967947163 0.00448349790254807
"8436" 0.00127548695572738 0.00588460078455959 0.00483248105484647
"8255" 0.005997499966709 0.00463119414913276 0.00479012040577318
"8655" 0.0026472054341176 0.00500732009970539 0.0045571680651118
"8224" 0.0146939530123648 0.00439714765959096 0.00545776104811402
"8574" 0.00171918340493847 0.00549121832836324 0.00464355300681439
"8387" 0.00420507073056937 0.00328528242118908 0.0036832536899368
"8691" 0.00396564802760982 0.00377256821447918 0.00394192757329459
"8388" 0.000633814233564647 0.00246023194819338 0.00215220927703296
"8245" 0.00355560670128775 0.00326012753160211 0.00338449007798678
"8431" 0.000633814233564647 0.00246023194819338 0.00215220927703296
"8572" 0.00355560670128775 0.00326012753160211 0.00338449007798678
"8389" 0.00614765495989406 0.00552762370039012 0.00499953679393835
"8394" 0.00694582636791317 0.00527943716803797 0.00499837380784677
"7910" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"7783" 0.00952470332753542 0.00469832637021221 0.00513761158676914
"7871" 0.00732557925752923 0.00480722322279607 0.00479812154324662
"8397" 0.00959195460044861 0.0030828635247494 0.00444928552216181
