"LCBD_repl" "LCBD_rich" "LCBD_D"
"PL02S0501_3282" 0.00416304091157996 0.00659498233832161 0.00518913706201945
"PL02S0501_3283" 0.00353532267500009 0.00664938499543232 0.0050436217379264
"PL02S0501_3284" 0.00480925180665203 0.0051905204375386 0.00499495297439532
"PL02S0501_3397" 0.00238504573292066 0.0075160493538862 0.00509359057706912
"PL02S0501_3411" 0.00433539282833842 0.00569916290991024 0.00507444372895597
"PL02S0501_3425" 0.00072514265837554 0.00880306759745675 0.00613504434424766
"PL02S0501_3488" 0.00709030872488276 0.00459798679137065 0.00564938347262617
"PL02S0501_3839" 0.00408316424136736 0.00572685976726175 0.00483555558932148
"PL02S0601_0923" 0.00636581315788493 0.0047884243663071 0.00549326549501574
"PL02S0601_0931" 0.00705417601469206 0.00479515524572561 0.0057475436810559
"PL02S0601_0935" 0.00689796648831699 0.004706825693925 0.00579359601721266
"PL02S0601_3238" 0.0073666400138318 0.00441807128920061 0.00574223442152003
"PL02S0601_3239" 0.00785070321161917 0.00627857262506484 0.00680790116765335
"PL02S0601_3460" 0.00718155056013041 0.0044447754103674 0.00569892229563321
"PL02S0601_3461" 0.00666699767889572 0.00472950165316746 0.00576261284764566
"PL02S0901_0945" 0.00490706536268201 0.00615474650438867 0.00542389128999597
"PL02S0901_0948" 0.0062809149775462 0.00544648833280198 0.00563480545693393
"PL02S0901_0957" 0.00725922944522877 0.0044822667836071 0.0057015064536453
"PL02S0901_0989" 0.00346553875049593 0.00689755865964188 0.0059817009739753
"PL02S0901_0994" 0.00609071976304141 0.00492893195985279 0.00543766825765855
"PL02S0901_3212" 0.00331151870942438 0.00714244916790015 0.00526514639590467
"PL02S0901_3213" 0.005033140675694 0.00566662445155456 0.00534341265570943
"PL02S0901_3214" 0.00158376444263976 0.00873187442901548 0.00536706265816118
"PL02S1201_0201" 0.00894399088536482 0.00416414053632186 0.00629627973070205
"PL02S1201_0204" 0.00309017941741903 0.0107480285695472 0.00722901553725203
"PL02S1201_0206" 0.007002635663178 0.00505405262099119 0.00591640474963922
"PL02S1201_1054" 0.00604448126142239 0.00473375937349733 0.00520742477315152
"PL02S1201_1055" 0.00540808340510794 0.00555969511587317 0.00531772869090928
"PL02S1201_1056" 0.00636002575486234 0.00488729936251277 0.00544473596429372
"PL02S1201_1072" 0.00403277683593811 0.00585274054457556 0.00562037606947239
"PL02S1201_1087" 0.00454109388460697 0.0047626312951133 0.00498728597389305
"PL02S1201_1101" 0.00777988851253964 0.00461881681834342 0.00597325287626145
"PL02S1201_3114" 0.00445980952360536 0.0067946132358684 0.00612073352997927
"PL02S1301_1124" 0.00728445541280814 0.00487482670806889 0.00586175173710156
"PL02S1301_1127" 0.00650793435634284 0.00503501234525155 0.00571434704830362
"PL02S1301_1135" 0.00153821723957236 0.0112914823104496 0.00672377008810095
"PL02S1301_1137" 0.00537763950443647 0.00488276101511029 0.00497748239029914
"PL02S1301_1140" 0.00608316929085795 0.00479051604185641 0.00523033214751988
"PL02S1301_1196" 0.00634143161880249 0.00491717380632237 0.00561107764155127
"PL02S1301_1198" 0.00642093334393929 0.00483505939755497 0.0054650264324699
"PL02S1301_1199" 0.00636379848526816 0.00473494033084104 0.00536041955599318
"PL02S1301_1200" 0.00623621399698564 0.00476137454232697 0.00529737657158856
"PL02S1301_1203" 0.00498695970593072 0.00536100599920871 0.00532307008658497
"PL02S1301_1211" 0.00717391489278108 0.00477268407181842 0.00582104825204168
"PL02S1301_1214" 0.0069401289335312 0.00483670609755831 0.00581248333636407
"PL02S1301_3194" 0.00619937823273183 0.00557555891810414 0.00603435526948234
"PL02S1301_3503" 0.00291736584245961 0.0085791409762974 0.00636137025051962
"PL02S1301_3514" 0.00609765611491945 0.00663905654174153 0.00631387801933113
"PL02S1301_3838" 0.00652265554059052 0.00469485355701135 0.00541539334226641
"PL02S1401_0417" 0.00625323040903681 0.00804606159759545 0.0070507381827349
"PL02S1401_0420" 0.00093522003087279 0.0110418755993439 0.00691124520192243
"PL02S1401_0432" 0.00772580127148128 0.00624953306131087 0.00682404669194263
"PL02S1401_0462" 0.00479554634999893 0.0067566929410509 0.00619951751621287
"PL02S1401_0507" 0.00614948196368516 0.00471417539543081 0.0054008226546418
"PL02S1401_0516" 0.00622208593240478 0.00481723122751062 0.00544834968897493
"PL02S1401_0517" 0.00612963213014569 0.0063266701964578 0.00616186982369174
"PL02S1401_0520" 0.00815425243649893 0.00613343724067018 0.00695541110243651
"PL02S1401_0521" 0.00634848339786945 0.00808284011426379 0.00702019603035055
"PL02S1401_0524" 0.00764424027827534 0.0051792950944719 0.00634483074261363
"PL02S1401_0530" 0.00612963213014569 0.0063266701964578 0.00616186982369174
"PL02S1401_0540" 0.00717180277888761 0.00627874582948173 0.00654334530888401
