"CCall" "CCin" "CCout" "BCdir" "BCund"
"8123" 0.007087691004558 0.000163961305132 0.000166807628228 5.37063802812766 9.4090272828564
"8582" 0.013525139020691 0.000164068882464 0.000165148138557 5.62401750618734 10.5069835111434
"8384" 0.010709645703852 0.000163907556138 0.000164607609864 0 0
"8379" 0.010709645703852 0.000163907556138 0.000164607609864 0 0
"8473" 0.010765858462494 0.000201388391379 0.000167053857342 11.7976306107696 15.5521853440388
"7780" 0.013019443792287 0.002139975442905 0.000164769583513 12.1153653561537 15.6570901369761
"8045" 0.007547375245599 0.000163907556138 0.000166561755515 0 0
"8666" 0.011749908023261 0.000163907556138 0.000165229369786 0 0
"7982" 0.011313622900257 0.000164500429724 0.000164472752931 6.13772705408623 11.8041163742477
"8679" 0.012751369204398 0.000163907556138 0.0001650398919 0 0
"7962" 0.006720733683766 0.000164933566382 0.000169008819517 8.86883549282689 12.3475461657981
"8650" 0.014600252273211 0.000163907556138 0.00016577192403 0 0
"8231" 0.011361138944867 0.000163961305132 0.00016650716554 5.26269018890489 9.4090272828564
"8232" 0.011361138944867 0.000163961305132 0.00016650716554 5.26269018890489 9.4090272828564
"8240" 0.008613677955762 0.000163907556138 0.000167437588668 0 0
"7748" 0.010749031265584 0.000163961305132 0.000165446180141 4.74493212836325 9.4090272828564
"7811" 0.012179854520623 0.000167134689462 0.000166261728504 9.23669014729897 13.4696257618649
"8218" 0.008910039277206 0.000164284354996 0.000167300442798 7.46794233228585 11.3529679581092
"8526" 0.011354794515448 0.000163907556138 0.000165310640645 0 0
"8479" 0.010407904547572 0.000198863777139 0.000167190805273 11.7823646431097 15.5408762750664
"8003" 0.008241105010592 0.000173191982177 0.000166234479729 10.2473963549452 14.4543029203464
"8442" 0.009033744738954 0.000163907556138 0.000164553653879 0 0
"7923" 0.009559360494454 0.000164284354996 0.000164015062928 4.04305126783455 11.3529679581092
"7865" 0.009932426931531 0.000164230500145 0.000164122640185 4.57471097850338 11.1994742006245
"8583" 0.013525139020691 0.000164068882464 0.000165148138557 5.62401750618734 10.5069835111434
"8042" 0.007039181700897 0.000163961305132 0.000166834969419 5.37989735354046 9.4090272828564
"7745" 0.008351256590305 0.000164068882464 0.000167519928967 6.68336094576627 10.5069835111434
"8022" 0.008024721404037 0.000164122728501 0.000166261728504 6.54678541076052 10.7945015012255
"7622" 0.007520836415643 0.00016439233908 0.000167767187329 7.84658997529119 11.6036250322169
"8527" 0.007849859217279 0.000180037213987 0.000168317925299 11.3975258367405 14.9327162463755
"8481" 0.008386747289431 0.000182169783074 0.000168042336531 11.4471381644321 15.0401044780627
"8216" 0.009431380522189 0.000163907556138 0.000166971741374 0 0
"8669" 0.010252514387135 0.000164015080568 0.000165364843234 5.37989735354046 10.1018464870277
"8376" 0.012569984936625 0.000163907556138 0.000164742576895 0 0
"8665" 0.012994814855843 0.000163907556138 0.000165310640645 0 0
"8680" 0.01068338645837 0.000163907556138 0.000165473301249 0 0
"7903" 0.010739209735006 0.000164338351436 0.000166999108964 7.50933526601659 11.4864172050894
"8694" 0.010798734600739 0.000163961305132 0.000165446180141 4.74493212836325 9.4090272828564
"8677" 0.013259140112159 0.000163907556138 0.000165148138557 0 0
"7905" 0.010739285362178 0.000164392303637 0.000166999108964 7.62705741701893 11.6036250322169
"8380" 0.010825564659678 0.000163961305132 0.000164580629669 3.93182563272433 9.4090272828564
"7866" 0.010130231600344 0.005246165568985 0.000164122640185 10.7803095404999 13.2334466865972
"7867" 0.009932426931531 0.000164230500145 0.000164122640185 4.57471097850338 11.1994742006245
"8026" 0.007659294491084 0.000164446246943 0.00016650716554 7.56060116276856 11.7086567086741
"8063" 0.007593666633055 0.000164176583381 0.000166534458327 6.87832646829133 11.0171526438305
"8447" 0.010023909489027 0.000163907556138 0.000164257210851 0 0
"7961" 0.006765629713758 0.000165096749943 0.000168981131041 9.01005848980524 12.4937297176694
"7658" 0.013437277651604 0.000163961305132 0.000165121070288 4.51085950651685 9.4090272828564
"8338" 0.011889586671189 0.000163961305132 0.000165202288306 4.57471097850338 9.4090272828564
"8670" 0.014445939033401 0.000163907556138 0.000165581829712 0 0
"8027" 0.007432733759477 0.00016423045593 0.000166616363093 7.09090982207998 11.1991457933966
"7992" 0.01002865565049 0.000163907556138 0.00016414954551 0 0
"7993" 0.01002865565049 0.000163907556138 0.00016414954551 0 0
"8377" 0.012569984936625 0.000163907556138 0.000164742576895 0 0
