"dbMEM.1" "dbMEM.2" "dbMEM.3" "dbMEM.4" "dbMEM.5" "dbMEM.6" "dbMEM.7" "dbMEM.8" "dbMEM.9" "dbMEM.10" "dbMEM.11" "dbMEM.12" "dbMEM.13" "dbMEM.14" "dbMEM.15" "dbMEM.16" "dbMEM.17" "dbMEM.18" "dbMEM.19" "dbMEM.20" "dbMEM.21" "dbMEM.22" "dbMEM.23" "dbMEM.24" "dbMEM.25" "dbMEM.26" "dbMEM.27" "dbMEM.28" "dbMEM.29" "dbMEM.30" "dbMEM.31" "dbMEM.32" "dbMEM.33" "dbMEM.34" "dbMEM.35" "dbMEM.36" "dbMEM.37" "dbMEM.38" "dbMEM.39" "dbMEM.40" "dbMEM.41" "dbMEM.42" "dbMEM.43" "dbMEM.44" "dbMEM.45" "dbMEM.46" "dbMEM.47" "dbMEM.48" "dbMEM.49" "dbMEM.50" "dbMEM.51" "dbMEM.52" "dbMEM.53" "dbMEM.54" "dbMEM.55" "dbMEM.56" "dbMEM.57" "dbMEM.58" "dbMEM.59" "dbMEM.60" "dbMEM.61" "dbMEM.62" "dbMEM.63" "dbMEM.64" "dbMEM.65" "dbMEM.66" "dbMEM.67" "dbMEM.68" "dbMEM.69" "dbMEM.70" "dbMEM.71" "dbMEM.72" "dbMEM.73" "dbMEM.74" "dbMEM.75" "dbMEM.76" "dbMEM.77" "dbMEM.78" "dbMEM.79" "dbMEM.80" "dbMEM.81" "dbMEM.82" "dbMEM.83" "dbMEM.84" "dbMEM.85" "dbMEM.86" "dbMEM.87" "dbMEM.88" "dbMEM.89" "dbMEM.90" "dbMEM.91" "dbMEM.92" "dbMEM.93" "dbMEM.94" "dbMEM.95" "dbMEM.96" "dbMEM.97" "dbMEM.98"
"CHE-306746" -0.82161391706445 -1.46990238929244 -1.09245920613509 0.146063375352902 -0.0415091912409711 0.914005813454221 -0.074915714686655 -2.06664683835023 -0.217107403097853 0.19028664339449 -0.059066393300316 0.336010878753404 -1.3253217533737 0.629460639761353 1.15135885302901 0.931063730653538 -0.469782897898343 -0.727913662183273 -1.25976883308802 -0.0917219249533855 -0.21457849523973 -0.0156609698089788 0.133711828895127 0.426717148624897 -0.514806249325345 -0.441068073357219 0.0710345262263766 -0.118387460473258 0.277995047421448 -0.152659877396447 0.406132293018981 0.504119793336852 -0.791980351943041 0.161807352572791 0.958583405830376 -0.831397074402841 -2.17834257853912 0.44582975469884 -1.34784604807974 -0.206734829150678 0.0791681691809743 -1.51240697668449 0.723748774128062 1.03117128361765 -1.02769014163865 0.0922499485254057 0.219535846392372 -0.383996638731378 -0.676937417831135 -0.0634525062337754 -1.18138459149585 0.153301211843506 -0.288756623405381 -0.125182890248917 -0.115203157221594 0.838746960641479 -1.07181186995118 0.589019107975091 1.75076510380348 -0.191894398816904 -1.16813036123716 -0.704380254766039 -0.391942071414132 0.413318033411319 -0.447984530897847 0.351416412469341 0.686205924144529 0.585497040983774 -0.279628019399287 0.17041444988057 -0.109744801234893 -0.346971600813598 -0.0231130659292426 0.582169856139198 0.478648303936454 -0.222805399229384 0.234256014793024 -0.289410951626345 -0.49404351862821 0.256471709494728 0.162980101780658 -0.6781425608687 -0.969935447257734 0.0132569470847214 -0.532528548192509 -0.0492577090055504 -0.086752269987822 -0.574629278693418 0.836885961751608 -0.618967524384269 -0.391453860127062 -0.513325942002548 -0.466216208275856 -0.0710016452106046 -0.137386697353039 0.241372119766723 0.219915489828885 0.142030148520382
"CHE-323725" -1.01536776571591 0.36701780416525 1.62028838722263 -1.14083812190966 -0.100428627137834 0.802217005600086 0.042136022373248 2.17127383118526 -1.27702070330365 -0.514293114260856 -2.57665183364579 -0.0744877689231613 -1.12442274856492 0.00390416262238436 0.344348886664795 -0.0653450356052212 -0.866779024961927 -1.43990031447888 -0.0341251995244763 0.942036258046887 1.19755808252535 -0.748390831406668 1.69392550575884 1.18853293434763 0.125654258898431 -1.25051416588756 -0.962690178872712 1.8846021895356 0.642556032196534 -0.227718034188577 -0.105582334012716 -0.377929345072544 3.62322527520659 1.12505337535455 -0.677237185766198 -0.643714190338057 -0.611013958569087 -0.939838710931113 0.0108439014555995 -0.2037403202898 1.22411880628794 0.846076782886437 -0.977697168880609 0.402656909595773 -4.17504731550296 0.261218380449834 -0.696625235080397 2.79658710555561 0.091484582832454 -0.229322439636098 -0.53879804748029 -0.479967214840442 -0.251514500514052 -0.123459875146457 -0.453533345037101 -0.298586406159816 -1.57185397312681 0.348990366542747 -0.700453348131821 0.467840035234411 -0.187053695486803 1.04224039029175 0.370330024239806 1.36961521242501 0.00346916023027974 -0.155899874426391 0.230696574062711 -2.01647039042345 -0.370659882858905 0.0957005364070193 -0.169477331075915 0.335835001909643 -0.0044300728555408 0.117584174161946 -0.491171678745025 -0.433902105379884 0.0175119954802588 -0.162805345891789 0.2610550816499 0.163902562652464 0.286597715350284 0.505794242945273 0.859217293224168 -0.356536397210497 0.591231106897228 0.144587033417058 -0.172271609761407 0.39443029155183 0.21861665393493 0.342636033274455 -0.293207269331634 -0.172874730812669 -0.062167443483756 0.0850957635877471 0.0689286613074914 0.0797322433813257 0.0282107750757424 0.0169032800992091
"CHE-358578" -0.138825461226301 1.55015794702274 -1.6900215497532 -0.799245956883141 0.177435013951115 -0.950508196301032 -0.203068422048753 0.00944499080906868 -0.0808038251086062 0.0976155348995463 0.00879248247566704 -0.0521204158372896 0.330428300653072 0.221169542472546 0.490086993637061 -0.634338746633922 -1.13931012920958 0.748297958963355 -0.275711215217476 -0.124143934602453 0.0440875256045993 0.149141197907396 0.170579535444874 -0.209833993217795 -0.377094281942886 -0.200556639455171 1.14467510089077 0.0691210622503672 1.56444187248311 -0.757395743538724 -0.492304441628803 0.726976210488779 -0.806412299993704 0.163250653820638 0.542378811832884 1.17066905741971 0.397557018188248 -0.202922247296028 0.206392209328861 -0.059867830357095 0.143386816201037 0.483048380469159 0.38098975136062 0.0998997038843698 -0.850144177162621 0.104692385930341 -0.000680239167438414 0.36071894486522 0.0599874407121724 0.0801784141490411 -0.0477097981042081 0.586542816701441 -0.341718649569786 -0.0437519494174762 -0.224099422379673 -0.266700893820168 -0.0830003365484171 0.114770479198525 -0.0378833597412944 0.0852111934939529 0.118443040429994 0.203142527723457 0.0316600333494747 0.131268553705429 -0.150750817174701 0.0523653886878638 -0.126313179430964 0.162993064994996 -0.056473453223629 -0.0090029464730653 -0.0594145425742479 0.0857646154871822 -0.0387827836533692 0.115932390021262 0.224741741199326 -0.0121069728888156 -0.00160069545097882 0.0779109699866352 0.0382402684734208 0.21026378912738 0.100242617906909 0.0351941917906779 -0.022207771284713 -0.515640552983203 -0.287646369054293 1.2088293082159 0.22543141388315 0.121421730235199 0.0604115898338449 -0.286045720125155 0.17420379686999 0.138154082583287 -0.113421724903152 -0.0880311304826453 0.00279408018906767 0.170995042850889 0.258247284413215 0.0068179829200723
"CHE-385231" -0.0622051466857925 0.469886084421179 -0.48565951560825 0.11159107725815 0.00242552558274134 -0.425708962258095 1.61244705537041 -0.694269762516524 -3.16008919811234 -0.612279218081182 -0.0444377676441895 0.129468714197275 -2.30942092998373 -1.57836041227048 -3.190909814554 -1.42095554842259 3.49462294407893 -1.62343076668383 0.278902715798599 -0.367263364473756 0.370537182553557 0.636979538701549 -0.89805964061915 -3.04716132437694 2.57724258125227 2.76240202514655 2.37639690776494 -2.18753502487085 -1.70509364651393 0.62230726580175 -0.500654274427887 -0.323307424545527 -2.18516608127221 -0.630656523197334 -2.97262030731445 -2.13875848996696 -0.416031676387775 -0.62315845801419 -1.5155783240388 -0.465884583290941 2.3896878916267 1.22407255491924 -0.905698037829359 -1.32482390639718 -1.21525859263508 0.129859073883799 -0.416067813126082 1.78810297823808 1.04535099391163 -0.0823409849836333 -0.148949055472891 -0.396126087789975 0.875725365753193 0.0974597954290451 -0.280289694938529 -1.70777643652407 -1.57288721923683 0.178179634036208 0.297184889985042 -0.1918659608732 1.54842611392398 2.47725466102681 0.267749107564223 1.22021406669797 -0.416134305920617 0.711055801840951 0.579833047782443 0.124345951427113 -2.20638181800917 0.192586047770455 -0.775105445659386 2.01471840426377 -1.37216213720764 -0.639720497974052 -0.568720316809099 -0.0118253146975094 -0.247142842471496 1.67446716847021 -0.6288655009149 -0.678509664730439 0.323096712344875 0.379254353134501 0.00487289759795191 -0.395864569766075 -0.076548206977949 -0.301347878729745 1.29673664284089 -0.911877009513611 -1.06393649929742 0.766595179346471 0.962785868849066 0.0752374998056434 -0.258234127612509 -0.181802316605365 0.263610971461297 -0.0137349074519008 0.46471704773518 -0.0442920908232535
"CHE-323882" -1.0151610442075 0.366547750040625 1.61940012390911 -1.14045244151613 -0.100398525026105 0.801888315765784 0.042089360218789 2.17287769702459 -1.27647203734907 -0.514548388560664 -2.57744141731037 -0.0747238177032833 -1.12576605203053 0.00272762500250279 0.342673887867449 -0.0646900728162641 -0.866137524717145 -1.43831298159847 -0.0355396497452694 0.942245695996499 1.19725989687483 -0.749218415141291 1.69516877941088 1.18797632479653 0.128338093552872 -1.25165093488851 -0.962760082621643 1.88426602976056 0.64256396945035 -0.22808004882993 -0.103723341169175 -0.376676887232294 3.62430704463853 1.12615026874508 -0.676429794231719 -0.643722574833752 -0.611016829053823 -0.941248111896656 0.00799987142641426 -0.204448212166732 1.22851558881723 0.845904798977358 -0.979644626325193 0.40288009523609 -4.17758764967369 0.260952232547404 -0.698863804376715 2.80153877354573 0.0951532153814083 -0.231304087174164 -0.538079881003487 -0.480352673376491 -0.250462414247019 -0.123152257221491 -0.453520197713851 -0.298995340752773 -1.57032048362358 0.348715780444207 -0.701629030687811 0.466112873051509 -0.187778030477033 1.03967923640214 0.370518254332911 1.37198222626913 0.0027180596001476 -0.152839658958373 0.232701193785533 -2.01490381674304 -0.369934428044289 0.0951625522376829 -0.170922137387432 0.336554078710712 -0.00409056689624049 0.117696296214666 -0.489424033399339 -0.433570837356101 0.0177620825637 -0.163364266877253 0.260898986293447 0.166290943289127 0.28808619790178 0.504851349730629 0.858711194726496 -0.357329265125603 0.591201005210351 0.146696939235307 -0.178343168920282 0.393995416504855 0.221100529143204 0.341056133942191 -0.296433334826308 -0.175589375901187 -0.0629300708872252 0.0860582314020797 0.0668735796279832 0.0800226377489131 0.0249485358877955 0.017852390393585
"CHE-322236" -0.920455871423898 0.644398788778471 1.80389186246466 -1.05016496604334 -0.0970901582795861 0.720483603603289 0.176489308230969 0.920678018116802 -1.10945996338216 -0.11915822694133 -0.367255358891935 -0.337250600972001 1.20015236573022 -0.297734104090962 -0.426215766914862 1.42898720459609 1.00000670634277 0.593355907976117 -2.47053278090199 -0.857781216659565 -2.03180454836243 0.103435615701137 -0.775645285140361 0.988509514917684 -1.05050435786681 0.206303858894387 -0.494557021330005 -0.246990644576059 -0.213957075767638 -0.167172021647936 -1.42955346819757 0.106379796004629 -0.350792246235781 0.739774777626516 -1.54688515235495 1.61062774775816 -1.72215793046905 2.02643435969118 0.60631315754067 0.354990449456353 -0.894417814874543 0.3539640090041 -1.90961025172321 0.419446855300703 -0.782411352334461 -0.12007491068478 -0.540612676140067 0.590810115937921 1.41091358223687 0.696022129863924 -0.0726977017547894 0.352206985471181 1.09961005248267 0.152100363437335 0.509613580215138 -1.17387645846314 -0.40824657162685 -0.706996333714423 -2.33204757857801 0.268258160041845 -2.09223902491993 0.838999981426776 -0.398357368957348 0.05425021850301 -0.0344018443052885 -0.76356764344694 -0.0862425822797055 -2.30838089811238 -1.30940092235115 0.174801799179809 1.76659282225945 -0.97909977354665 -0.459279659972957 1.34075220773604 1.34690205025611 -0.616395139148445 0.200230408283839 0.780186482109332 0.716938323563317 0.330225083756604 -0.967869311942711 -1.37536091779848 -0.235349454920288 2.70019429407826 -0.829031949972063 0.862230088134326 0.232008721926885 -1.99317187462881 1.76968624752584 -2.24413525927702 -0.0314892833225242 0.840732048727492 0.346145912888609 0.0913300229981698 -1.17581086901248 -1.18824250108843 0.403993993292873 -0.597675379127843
"CHE-272511" -1.2754480072755 -0.558364257457196 1.15573203117308 -0.703965165110045 0.136662437964786 -1.54751041123592 0.00174645841472934 1.88405031195536 0.342829673238973 0.154697130542697 2.59798062791675 -0.297798287542364 0.623914139526959 -0.315371719822962 -0.384747550139351 -0.429047998174216 -0.242881899160364 -1.22938535320317 -2.24327562066028 0.213211828163629 1.94647374114399 0.22853016681643 -0.434076609239448 -0.207000508880969 0.515072982350098 -1.0300815175305 1.02161667919288 -1.08069086815275 -0.106539030889181 0.111417351920172 0.984864360914003 -0.114428371075852 1.10106209841788 -0.174935106460754 0.588423741031768 -1.25137090656134 1.29061059419942 -1.67091824486515 -1.29637701538769 0.625847054897492 -1.38340318765586 -1.24444119111268 2.36057860200554 -1.0703727913096 -1.15266423540724 0.213347563009478 0.466944921536536 -0.297475707613114 1.11694685727241 3.17854304028989 -1.00578747355176 0.508281986519608 1.84161826718129 0.360158176767072 1.83344277376533 0.749580087055581 0.480988842136144 -1.39211762408072 -0.879317487791017 -2.43468383486398 1.15525484696057 0.837004058980548 1.51882317742927 1.09759471382753 3.21360118437133 -1.49559392734152 0.14830994803178 -0.811703975499841 -1.26911870465525 0.501494952228508 1.57793103920359 -0.787231913038553 -0.412516463240956 1.22560644679266 1.09624778903411 -0.262434941037366 0.162385935365215 1.18763636091468 0.188874429383103 0.931681264597841 -0.0446909849974052 -1.80451477234246 -1.77276778058958 0.0625844162545137 -0.302038621073093 -0.119840762966727 0.770020935272774 0.819626488427653 0.287358682264108 0.576869553131373 -0.64646636364451 -0.595579605859733 0.27402384854088 -0.0942476388660625 1.17614246512744 -0.401825668416671 0.408944053947076 0.371408117299715
"CHE-59276" 1.65070382087551 -0.539893189325998 0.310506713545996 -0.328593641556342 1.07052100486073 -0.0219146747887954 -0.137303134727864 0.048186177586223 -0.0134078912421425 0.159218426667946 -0.027636856367352 0.459105378339196 0.0910606604875479 -1.53077962949009 1.54425153101037 -0.509577243258002 0.875773963448785 0.43609547261695 -0.371681472502771 1.0758625924721 0.141684070887834 -2.1202135463542 -0.359923898813576 -0.849514134160899 -0.892139211784075 -0.0179861038122551 0.277465214468408 0.274323021561854 -0.548624619568875 -1.26405444629942 0.332884377626861 -1.26558052659213 -0.39168554190917 0.640190476078758 0.114689569706637 0.141671772941574 -0.253134181842743 -0.41099666139968 0.288816796418194 2.04870182019098 0.636686075658406 -0.240033390181399 -0.212951972450704 0.193654081205465 0.134633586577037 0.217694724233153 1.44848811206502 0.363414900690274 0.125557214908183 -0.204695579026219 0.120363024674201 -0.00650593919803009 -0.155597433367732 -0.402259974000722 0.0155548059063413 0.255373580540595 -0.0119495964745483 -1.04051890456176 0.321445900748169 0.006534599051716 -0.299249923980616 0.208535827713586 -0.385710310437268 0.269038340213738 0.267867781450343 -0.238879405239804 -0.570280315096007 0.249347788333401 -0.946977105387912 -3.45378935881995 0.222677906719999 0.522832703649741 1.01094330115466 0.460292019144737 -0.153749969057775 -0.297416715106116 0.624878456070443 -0.0465718064419915 0.118487546933008 -0.20502020438749 0.448021122388958 0.0123500551274781 0.610023870825858 -0.237339724835092 -1.60742680409709 -0.64863548167283 -0.251172162953795 0.494553707436976 0.227113322957554 0.181055510792407 0.562467220958529 0.617029312938631 -1.54357868619877 1.32382476666419 0.301599670664342 -0.296832865949198 0.187612084703503 0.0187597659083701
"CHE-321417" -0.871918936364932 0.756806564011477 1.8700745527955 -0.961413123845579 -0.0878009858295044 0.625123703482296 0.24491414644399 0.0743957531478931 -0.967516504513298 0.138165574695514 1.17142540154263 -0.305767365867447 1.25811693743749 -0.0868677156637195 -0.0326300325306275 1.29429858516113 0.55275350196125 0.922638985462779 0.772602000094534 0.0144989735247598 0.454791463071005 0.277311788891849 -1.43307581559605 -0.941429636034044 0.937393571801003 -2.08279054805085 0.137128159884545 0.0712311174189476 0.0567343528738447 -0.121162887127706 -0.90534477153606 -0.415823047781434 1.29968285739448 0.0260883676142061 0.334609168790215 0.762688420077476 1.68330461530892 -1.45238187978461 -1.18724974497835 -0.503185307385683 1.73813002962825 -1.63411634916661 1.68137845135068 -1.33943310306665 0.773547801544229 0.0535430006911545 0.104908284432195 0.125623358686213 -1.25138763896359 -1.59642225682082 0.909426476711882 -0.205085655387785 -0.78413375677159 -0.0128740212333813 -0.29554817037256 0.507889030516108 0.509639156645021 0.15658818233665 -0.88791569576212 0.28320748435897 0.918670665305142 -0.069204412754747 0.448947014721037 0.0774675288121798 -0.857585385817457 -0.129116212215798 -0.520073112523855 -0.322167123969268 -0.355327818114278 -0.106840250349205 0.310547153676087 0.271794375476493 0.135934442145066 -0.779627678250961 0.077026936090816 0.19753841681584 -0.270918860525958 0.46368789261282 0.57791928451918 -0.439456580607418 -0.365164474780649 0.525137054064132 0.810025505463286 0.0573280627821313 0.424677195060321 0.120472587256512 0.155667032675356 0.425599030269234 -1.20205798468169 1.2074238042476 0.464012762994142 0.610304569118941 0.654938176215268 0.146137930902816 0.0331888299587809 -0.596772697940834 -0.499941310024799 -0.112061552901685
"CHE-187540" -0.0955636688078802 0.506708081138091 -0.199757185850396 2.45595629518778 0.184394231509931 0.768775436832552 -0.370136207106971 2.01695414568091 -1.46138282282784 -0.670673741572298 1.56220433179207 -0.334476051256721 0.567113629442717 0.468207229750598 1.3975848971535 2.16542858361409 -1.41571756533578 -0.506092578009541 0.392886397587184 0.348360521190396 -0.814074143156823 -0.25261602117545 -0.140545928118339 -1.85474091721935 -0.967500481189942 1.82957737327135 -0.67092007108532 -0.353936256266011 2.26132981363643 -0.564253611523903 1.48375625797211 0.00476798355378742 1.28825253117703 -0.205146049910812 -1.90298553246407 0.573759861866551 -0.424889401717223 -0.208900340830922 -1.25150106839766 -0.24128479050443 -0.826841111866658 1.30047489566907 1.70315018977652 0.566511711649387 0.897018160354703 0.298979316969615 0.399170491800357 0.109326960910864 0.401587497448833 -0.667092717709448 1.07462303339268 0.323875727242748 -0.636362021327263 0.130694781754659 0.178414900203156 0.677929994364127 -0.797282459076409 -0.00977940163854332 0.599097713817042 0.461439467404838 1.19756184635303 0.229453537154446 -0.627473972048039 -0.0999810567590735 0.839619961568125 0.861446543555586 -0.460111143574877 -0.572690056076356 0.455653783436114 -0.388910769676202 -0.93516250558809 -0.745973084301004 0.284421702750536 0.412947906279619 0.905900966208081 -0.31660511081683 -0.103485659723706 1.12612474901998 -0.21138212802598 -0.649575244513778 -0.217213921750399 -1.256238254777 -0.880286338586055 -0.498227278110917 -0.00988380653744976 -0.268876112568134 -0.0700633613304412 -1.15964897104126 -0.366941064936405 -0.839766113601854 1.944765124831 1.38976962041296 -0.102932830838636 -0.331901822819102 -1.37362091229671 0.907566994447804 -1.69618821653919 0.750155877431302
"CHE-322431" -0.959238280577629 0.569701204824288 1.76087971526991 -1.09076879459505 -0.0988352701564064 0.770986844190104 0.0894459013607776 1.30378918571184 -1.04124147853364 -0.223935382282195 -1.19317062525862 -0.259216845956924 0.372720468630314 -0.3447559514349 -0.488415710588446 1.11851155736944 0.961333145174359 -0.550060720688751 -3.02064784494203 -0.661912365763857 -1.94006518086802 -0.123194352926545 -0.0520414454189176 0.937865368753183 -0.864459867783704 2.52070886153265 -2.76387998282802 2.33000779821641 0.11178184451676 0.113695524311557 0.896421128737782 0.741787942226368 -2.79866005573851 -0.467684076665172 0.783437407298003 1.16810888420966 1.77299829375687 -1.7792836062661 0.322932739716577 -0.290249431040475 0.284910481518412 -0.266305491729718 0.378643363187181 -1.50557323628783 -0.287171445985891 0.122458180195865 0.148889219811731 -0.337823144876808 0.377136619104892 0.138028508310966 -0.467950048025417 -0.901439357788367 0.994139961563793 0.0883024425820705 0.73672771703377 -0.16789782336602 1.0533819574859 -0.786348125125675 0.155268694485011 1.29479322797361 -0.257018320645957 -1.15620854493341 0.405814266073376 4.59665898511716 1.54367945074934 1.6035807580017 -1.25790610212643 0.732769777700135 1.91413816825871 0.200470850854836 -1.2439344405056 -0.429503610593925 0.499787997602594 -0.252585642517927 -1.1024195512929 -0.0264347178202136 0.0774926162905858 -0.0307472334293462 -0.715191060849427 -0.624640232475116 0.192587227882342 -0.312021101625957 -0.524317200863198 -0.447228868087304 -0.149563868774127 -0.275772988465081 -0.194808183496839 -0.313790273342517 0.232287303614135 -0.4934709828365 -0.0348362757411853 -0.024170647050903 0.0334480655317352 0.0388349791424428 -0.178108209220496 -0.0826131729328351 -0.714143350498578 0.0916777876319965
"CHE-320343" -0.871993254085946 0.757188152210369 1.87066608696292 -0.961247209960684 -0.0877351242500546 0.624617913642521 0.244944083906227 0.0700104646645057 -0.966646095966658 0.139227898554746 1.17320564896139 -0.305089840335675 1.25673057959374 -0.0850397178268306 -0.0296240778742393 1.2959685647944 0.551507182223292 0.921593157096414 0.770119456946076 0.0132178457895791 0.453846267693323 0.278919806088373 -1.43446243051489 -0.945259894271474 0.935726511756313 -2.08009565809006 0.139092118632627 0.0711468650556833 0.0590027931771075 -0.120814868107705 -0.90252891224404 -0.416873517938769 1.29871441271607 0.0233954186348705 0.335178688999071 0.759962920925493 1.68233089201821 -1.45025939437804 -1.18611033772265 -0.502635726704105 1.73249136801528 -1.63568339692047 1.68599287330012 -1.33747641155154 0.777414887160919 0.0540413566081523 0.10634930211685 0.126267435836084 -1.25326361095273 -1.59267310104355 0.90893103783087 -0.203339548536379 -0.786598494266002 -0.0129939869708366 -0.29558699876135 0.510232872190887 0.506990925998699 0.157187964620973 -0.888610131310225 0.28025554838004 0.924860580460545 -0.0618462239281386 0.450008237480937 0.0726619362167501 -0.854905549655177 -0.129021963313237 -0.518939921435261 -0.32243486914311 -0.358237359582366 -0.106604567787874 0.307701708275808 0.274351710470608 0.135113162653977 -0.777732533773078 0.0675309127400014 0.197591769763746 -0.272251862939456 0.461568333762949 0.581791645880174 -0.437081046102901 -0.362456439197855 0.532843344767039 0.81725973880967 0.0477490559769169 0.430279360783296 0.118079920840544 0.150985235712649 0.428855316808005 -1.20593075766479 1.20852125794167 0.463847492562099 0.609184760739237 0.65695280220715 0.145315796502881 0.041915122446263 -0.593648639811202 -0.496782379981264 -0.110429246049019
"CHE-82052" 1.48646732422275 -0.474829684518296 0.272165331751251 -0.305791280795991 1.78873647006156 0.110020669909582 0.188310597210251 0.0291570909893143 0.0713445332019459 0.160862518067674 -0.0255661095845698 1.81003021806333 0.246926676134388 -0.0825791481963135 -1.6046589825058 0.821017813620799 -1.39454283410656 -0.448559711588122 0.320342015512319 -1.03153572803624 0.00385266541393726 0.707305527346398 0.182775183858307 0.627481516081108 0.736422522307289 -0.0818856434830028 -0.39061323492391 -0.411230139631814 0.755020885777642 -1.32105451256888 0.530265634437675 -2.85888783070569 -0.830390775299095 1.30671963967849 0.193314473814368 0.00660622171082474 0.0931249306792734 -0.0148643418630962 0.0335593409503856 0.0484115005143195 -0.000977916090088153 -0.0797127035622721 -0.206825565859018 0.135874058702987 0.224410216651757 4.00162878464652 -1.95060602612886 -0.685305051231554 -0.220831251027043 0.335381140410984 -0.446754059792127 -0.0898803109343288 0.00522475798156587 2.50921710485202 -1.57996665241739 0.473520811962992 -0.0848712919374129 -0.973229321811828 -0.106684802199889 -0.212054746183043 0.14809161475597 0.123557929126905 0.0714376151585253 0.0275051439675862 -0.229045331437664 0.0746294535587095 -0.121667544652665 -0.0593361067518154 -0.0172965623836813 -0.0517800446589668 -0.197732932267739 0.105943104978622 0.0972259062707885 0.0496575257253809 -0.131992378672603 -0.0879862213258074 -0.715588043786483 0.121116598787776 -0.752568030646317 0.370671593717275 -0.711927171503664 -0.193307450537515 0.0984483580508972 -0.0217401149148283 -0.128158150220877 -0.0353458711443113 0.0276097457602149 -0.020592272790286 -0.00360940317076142 -0.02511341053666 0.0444345626286073 0.0558858874217042 -0.151301554102536 -0.54102880846992 0.0385449237867125 -0.3273708887172 -0.129446398294805 -0.112616953305775
"CHE-303884" -0.913995059415936 -1.58744101952433 -1.06048137988389 0.0574120455868454 -0.0261124286919606 0.755297284536144 -0.117480883979761 -1.2694435496488 -0.33348764794166 0.117554997630278 -0.975812837380992 -0.128922952899825 1.02021190434824 0.0186617755227985 0.0194906774160859 0.626771201471445 0.223364880227523 1.43656699859093 1.13387666513361 -0.0598781489314642 -0.574005907460012 -0.127371634021228 0.316557630729087 -0.175982227094137 0.44869439076345 0.620539558675497 -0.271092264782572 0.665917785928644 -0.0146088475160078 -0.0482304534322675 -0.21630889190814 0.186201332957198 -0.453617326124718 0.149553533406405 -0.231376578420339 0.0887626350611706 -0.341440757232781 0.350979621557149 -0.112658789074197 0.174438777188034 -0.360887920788955 -0.541244358676383 0.470741637506319 -0.307571788519435 -0.182297826083806 0.0316553782425179 -0.0102515581964725 0.246374790702676 -0.0559855886405811 0.0626786723054701 0.440401830512683 -0.112074612111102 0.0540936066970764 0.0436524471770916 -0.0253911109028109 -0.183094271891105 -0.159432173752781 -0.00521566475793457 -0.0674000217267517 -0.750928190625856 0.494256200389965 0.298690629124395 0.386514517004361 0.200002461832759 -0.161535375379968 -0.55807937449555 -0.503530640174495 -0.162971551329981 -0.549845321527236 0.297377868020775 -0.159044874544603 0.00934414740186946 0.144684455982385 -0.0525507828911745 -0.374552152605186 -0.586160290850384 0.0819158603178332 0.0418919673996292 0.103937047236054 0.150131012595372 0.196154027876007 0.208609712743745 0.59211091979617 0.105120045851127 0.324811203385128 0.13988175322385 0.178835029530691 0.296396259536702 0.259548945102769 -0.332202648932984 0.141125416200347 0.209359404630523 0.03694835188998 -0.0343763463064306 0.0858299336648648 0.10587688155236 -0.314922678999441 0.24002210239055
"CHE-365140" -0.140146537911082 1.54388058085389 -1.66164286790178 -0.810336766952134 0.162911062506666 -0.753156328142394 -0.472864423198142 0.139548784125901 0.631747832128487 0.174018505755206 -0.157272620657104 -0.00882586386841742 0.645528104926617 0.474026244224808 0.832782301160207 -0.193995598676188 -0.943678011007155 -0.960437428861622 -0.321741755634799 0.0942294007843095 -1.23749957337475 -0.422468167101638 -0.71601830693383 -0.595110002425924 1.4140651799493 1.33500263197605 -1.4596312414427 0.428831831079201 -1.6210960313697 0.83876566994921 0.416992793184257 -0.788989906110927 -0.0498200639702878 -0.593991032295717 -0.960084715583172 -0.685166877928448 0.445369342536479 0.170431678063701 1.24371697640264 0.0272757550388423 -0.974510652051068 -0.0758238830528726 0.265811835976461 0.523275047667578 0.24681473171464 0.0986536696865406 -0.0858447556796274 1.20868841852446 0.735008451658362 1.23358462099486 -0.147924181213464 -0.570410233222389 0.12139737452082 0.0820699188760037 0.439870378792316 1.70906316161998 0.0780832276451043 0.134723947260908 -0.550079326958587 -0.0214557381562357 -1.21275555180583 -0.0739727397742888 0.0427529353453392 0.0108720447943124 0.0339614103013245 -0.808778886991584 1.31416877557335 -1.17190202956104 -0.137906637588791 -0.0422515474816538 -0.0792111504006461 -0.349362799786808 -0.297683150801504 1.50339087646545 -0.300153133345617 0.042495751060158 0.190149403233604 -1.95832071083672 -0.531234341097109 0.180831024531732 0.326795173923323 0.318853404349299 -0.84586036059418 -2.05437810123614 -0.477598002405791 -0.486426209555432 -2.54114621800316 -0.657239753271056 -1.30068143337753 -1.27822472271897 0.798341134963934 0.363626600575279 0.278827843452989 -0.419732661940136 -1.09735659331587 0.707337191561256 1.71493234330565 0.17283325394705
