"LCBD_repl" "LCBD_rich" "LCBD_D"
"PL02S1301_1211" 0.00672244896609475 0.00495815205392903 0.00559433696166965
"PL02S1301_1214" 0.00633850806004903 0.00508189166969377 0.0057103702812618
"PL02S1301_3194" 0.00740831112155662 0.00495636553294251 0.00597358937118941
"PL02S1301_3503" 0.003948136043988 0.00749799194738194 0.00615271784273101
"PL02S1301_3514" 0.00638214505361684 0.00721087375473466 0.0065581131594934
"PL02S1301_3838" 0.00625757668790767 0.00492648341803748 0.0053363304506982
"PL02S1401_0417" 0.00761798493932432 0.00689609946456264 0.0069556956112326
"PL02S1401_0420" 0.00210780260587961 0.0100649584667767 0.00676329892364092
"PL02S1401_0432" 0.00796007207376968 0.00682560539618354 0.00700202270070963
"PL02S1401_0462" 0.00529885870516738 0.00730605718773402 0.00650600522562882
"PL02S1401_0507" 0.00567147430295383 0.00501916182644269 0.00539122223174592
"PL02S1401_0516" 0.00583324643813897 0.00482780014792073 0.00530666492395919
"PL02S1401_0517" 0.00697580838831175 0.00509762027708249 0.00596145014282499
"PL02S1401_0520" 0.00921421106774397 0.00492320663003777 0.00687484801734129
"PL02S1401_0521" 0.00776860566828188 0.0068897359211968 0.00697243724145066
"PL02S1401_0524" 0.00800463981830206 0.0046662431204351 0.0062346559431411
"PL02S1401_0530" 0.00697580838831175 0.00509762027708249 0.00596145014282498
"PL02S1401_0540" 0.00808536839898663 0.00505577970262346 0.00644309312813576
"PL02S1401_0543" 0.00544023514019103 0.00717236557741584 0.00633889361764235
"PL02S1401_0546" 0.00697580838831175 0.00509762027708249 0.00596145014282498
"PL02S1401_0557" 0.00818459047619114 0.00516315257772568 0.00643642391696444
"PL02S1401_0558" 0.00544023514019103 0.00717236557741584 0.00633889361764235
"PL02S1401_0561" 0.00390203167378669 0.00985039180473523 0.00698486969190438
"PL02S1401_0563" 0.0076896103336498 0.00521993017182073 0.0062488675720025
"PL02S1401_0572" 0.00593874365709084 0.00711994757706139 0.00651424906264642
"PL02S1401_0573" 0.00630554501679054 0.00553077957456274 0.00596090254547988
"PL02S1401_0587" 0.00665794891716961 0.0050644526042237 0.00584212631123451
"PL02S1401_0591" 0.00697580838831175 0.00509762027708248 0.00596145014282498
"PL02S1401_0593" 0.00640491884852691 0.00466224632529215 0.00554640242014668
"PL02S1401_0594" 0.00697580838831175 0.00509762027708249 0.00596145014282498
"PL02S1401_1215" 0.00621344863177584 0.00502656562374872 0.00540035880448084
"PL02S1401_1217" 0.00744658391670643 0.00482969746402301 0.00571491715229256
"PL02S1401_1218" 0.00409975989072506 0.00580023923077976 0.00493447245593124
"PL02S1401_1220" 0.0026929289828374 0.00774879624979975 0.00524098097483239
"PL02S1401_1227" 0.00863469309689251 0.00420566326537064 0.00636221905884374
"PL02S1401_1228" 0.00831243332664084 0.00442034401338157 0.00625763840035103
"PL02S1401_1229" 0.00774263448377632 0.00451036225346815 0.00613552431732691
"PL02S1401_1230" 0.00341615920902611 0.00646097366940568 0.00533456613333908
"PL02S1401_1233" 0.00693564044524001 0.00471886925429293 0.0059275104540123
"PL02S1401_1237" 0.00765768034170204 0.00443962105932804 0.0060480921542419
"PL02S1401_1239" 0.00833550682571288 0.0046309637596598 0.00631782144057037
"PL02S1401_1247" 0.00616194455821617 0.00493357637395145 0.00532985234920583
"PL02S1401_1254" 0.00533203390116208 0.00479443907938378 0.00540223836447955
"PL02S1401_1258" 0.000848212245040618 0.0103349092074173 0.0063358658812121
"PL02S1401_1287" 0.00391714135915216 0.00583840584205695 0.00492390321079139
"PL02S1401_1290" 0.00473561361983415 0.00577867706726777 0.00520729331461896
"PL02S1401_1291" 0.00553352391064069 0.00523215543001324 0.00549196191909694
"PL02S1401_1294" 0.00442447313602026 0.00679426436116919 0.00541862545868853
"PL02S1401_1300" 0.00697580838831175 0.00509762027708248 0.00596145014282498
"PL02S1401_1307" 0.00725881494593034 0.00502968004448456 0.00581584343565768
"PL02S1401_1308" 0.0063059311176509 0.00475348552036557 0.00543829435230655
"PL02S1401_1321" 0.00363947919658565 0.0068640744386971 0.00518854809107828
"PL02S1401_1322" 0.00730195612104116 0.00469318451002241 0.00566854214744202
"PL02S1401_1323" 0.00513447454523101 0.0057206737247359 0.00526824049241425
"PL02S1401_1324" 0.00102274480581493 0.00825485535549011 0.00499878731954096
"PL02S1401_1325" 0.00987244418639927 0.00445098636565913 0.00681964267646563
"PL02S1401_1327" 0.0060851661639606 0.00512715095556323 0.00556288164257507
"PL02S1401_1331" 0.00744169498163917 0.00481224886186084 0.00574291221096388
"PL02S1401_1334" 0.00775610679928986 0.00525392319962448 0.00644408136634553
"PL02S1401_1341" 0.00278370890697603 0.00737666268040038 0.00511441058774016
"PL02S1401_1369" 0.00465197939339744 0.00521287075417479 0.00531400270030083
"PL02S1401_2264" 0.00757458338373217 0.00496340695045034 0.00597553571280494
"PL02S1401_2275" 0.00697580838831175 0.00509762027708248 0.00596145014282498
"PL02S1401_2281" 0.00963714751248868 0.00417977391438951 0.00652885014616458
"PL02S1401_2295" 0.00290841398092843 0.00998847568715988 0.00681934483673089
"PL02S1401_3444" 0.00648706723181124 0.00462980718621772 0.00557343461314825
