"CCall" "CCin" "CCout" "BCdir" "BCund"
"PL02S1401_0591" 0.015722636565209 0.000413393964448 0.000424653656131 0 0
"PL02S1401_0593" 0.015478964484163 0.000413736036409 0.000424829211805 4.89034912822175 8.48342956126343
"PL02S1401_0594" 0.015746595726668 0.000413393964448 0.000422203283023 0 0
"PL02S1401_1215" 0.016429085868812 0.000517279222532 0.000425180534679 10.4139431078352 13.7591624040104
"PL02S1401_1217" 0.016754898971701 0.000521482355651 0.000424829211805 10.4162213545714 13.7870555263438
"PL02S1401_1218" 0.017722335419751 0.000540810625475 0.000423776935599 10.4504811576846 13.8752576183657
"PL02S1401_1220" 0.01977719978407 0.000598551297926 0.000421680002428 10.5019118807812 14.0983152553365
"PL02S1401_1227" 0.011006368035104 0.000413393964448 0.000431018040369 0 0
"PL02S1401_1228" 0.012200659986074 0.000418925741341 0.000429418392036 7.98786409608569 11.2442613983542
"PL02S1401_1229" 0.012645980534185 0.000423883169524 0.000428886441938 8.58316818033977 11.8611286244671
"PL02S1401_1230" 0.013445135174208 0.000427478108984 0.000428001265949 8.81299223196997 12.1395054012581
"PL02S1401_1233" 0.012495349125636 0.000423169973623 0.000429063688276 8.52535975408263 11.7952130131047
"PL02S1401_1237" 0.012033263164181 0.000413393964448 0.000429595849443 0 0
"PL02S1401_1239" 0.01217976486707 0.000413736036409 0.000429418392036 5.22035582507832 8.48342956126343
"PL02S1401_1247" 0.016059295861643 0.000413393964448 0.00042535630187 0 0
"PL02S1401_1254" 0.016480707757111 0.000414764803656 0.000425004837989 6.28599809450886 9.86723841986101
"PL02S1401_1258" 0.016213606555179 0.000413393964448 0.000425180534679 0 0
"PL02S1401_1287" 0.016529942575882 0.000417879721842 0.000424829211805 7.44833386089748 11.0404547950807
"PL02S1401_1290" 0.016529942575882 0.000417879721842 0.000424829211805 7.44833386089748 11.0404547950807
"PL02S1401_1291" 0.016264756331349 0.000416143332293 0.000425004837989 6.9782137426307 10.5576859829575
"PL02S1401_1294" 0.016524520255864 0.000413736036409 0.000424829211805 4.89034912822175 8.48342956126343
"PL02S1401_1300" 0.015245805511945 0.000413736036409 0.000425004837989 4.90527477843843 8.48342956126343
"PL02S1401_1307" 0.015721409855464 0.000413393964448 0.000424653656131 0 0
"PL02S1401_1308" 0.015478964484163 0.000413736036409 0.000424829211805 4.89034912822175 8.48342956126343
"PL02S1401_1321" 0.01888737873178 0.000414078533128 0.00042237785105 5.34233425196481 9.17574892720656
"PL02S1401_1322" 0.017801401731551 0.000421739282101 0.000422727198824 7.86057078553866 11.6422680969733
"PL02S1401_1323" 0.018426788191005 0.000425314553356 0.00042237785105 8.17103418920548 11.9829040939035
"PL02S1401_1324" 0.01908384897083 0.000429680891746 0.000422028785575 8.43402895015547 12.2741237403513
"PL02S1401_1325" 0.015632677338436 0.000413736036409 0.000424127412225 4.8283137373023 8.48342956126343
"PL02S1401_1327" 0.015877497685352 0.000414421455308 0.000423952138644 5.90536184805457 9.58038553485309
"PL02S1401_1331" 0.018413317290851 0.000416834457764 0.00042237785105 6.94793706861497 10.7785395363937
"PL02S1401_1334" 0.018080532396157 0.000413393964448 0.000422552489652 0 0
"PL02S1401_1341" 0.019536867960506 0.000414421455308 0.000421680002428 5.66642668811243 9.58038553485309
"PL02S1401_1369" 0.01992567016341 0.000417527594292 0.000419766743016 6.7900972355139 10.959192340193
"PL02S1401_2264" 0.017818980382909 0.000426037104343 0.000420287693705 7.96589273508453 12.0375593148671
"PL02S1401_2275" 0.012488379299659 0.000413736036409 0.000429063688276 5.19849703126583 8.48342956126343
"PL02S1401_2281" 0.017481582162713 0.000413393964448 0.000422901978562 0 0
"PL02S1401_2295" 0.012328871892925 0.000413393964448 0.000429241004978 0 0
"PL02S1401_3444" 0.013104270539779 0.000413393964448 0.000428355125177 0 0
